 ex1018                    SWAT+ 2025-11-12        MODULAR Rev 2025.61.0.2.11-341-ga4e85d8                
  jday,   mon,   day,    yr,   unit , gis_id , name           ,      sedyld,     sedorgn,     sedorgp,     surqno3,     lat3no3,    surqsolp,        usle,     sedminp,     tileno3,     lchlabp,    tilelabp,      satexn,    plant_cov   ,    mgt_ops                   ,       percn
      ,      ,      ,      ,        ,        ,                ,         tha,        kgha,        kgha,        kgha,        kgha,        kgha,        tons,        kgha,        kgha,        kgha,        kgha,        kgha,                ,                              ,        kgha
365,12,31,2018,57,57,hru00057        ,.250E-11,.116E-06,.116E-06,.116E-06,.00,.116E-06,.00,.232E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,58,58,hru00058        ,.180E-10,.262E-06,.262E-06,.262E-06,.00,.262E-06,.00,.523E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,59,59,hru00059        ,.662E-10,.324E-06,.324E-06,.324E-06,.00,.324E-06,.00,.647E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,60,60,hru00060        ,.115E-09,.347E-06,.347E-06,.347E-06,.00,.347E-06,.00,.694E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,61,61,hru00061        ,.479E-11,.177E-06,.177E-06,.177E-06,.00,.177E-06,.00,.353E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,62,62,hru00062        ,.265E-11,.117E-06,.117E-06,.117E-06,.00,.117E-06,.00,.234E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,63,63,hru00063        ,.398E-09,.360E-06,.360E-06,.360E-06,.00,.360E-06,.00,.721E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,64,64,hru00064        ,.526E-10,.302E-06,.302E-06,.302E-06,.00,.302E-06,.00,.604E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,65,65,hru00065        ,.229E-09,.351E-06,.351E-06,.351E-06,.00,.351E-06,.00,.702E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,66,66,hru00066        ,.317E-04,.149E-03,.174E-04,.196,.574E-03,.279E-04,.00,.216E-04,.00,.754E-05,.00,.00,                                        ,                                        ,.411E-02
365,12,31,2018,67,67,hru00067        ,.144E-03,.378E-03,.440E-04,.196,.381E-02,.280E-04,.00,.545E-04,.00,.754E-05,.00,.00,                                        ,                                        ,.411E-02
365,12,31,2018,68,68,hru00068        ,.902E-05,.445E-04,.526E-05,.196,.592E-04,.278E-04,.00,.658E-05,.00,.754E-05,.00,.00,                                        ,                                        ,.412E-02
365,12,31,2018,69,69,hru00069        ,.911E-03,.224E-02,.259E-03,.196,.909E-02,.281E-04,.00,.320E-03,.00,.754E-05,.00,.00,                                        ,                                        ,.411E-02
365,12,31,2018,70,70,hru00070        ,.389E-03,.957E-03,.111E-03,.196,.586E-02,.281E-04,.00,.137E-03,.00,.754E-05,.00,.00,                                        ,                                        ,.411E-02
365,12,31,2018,71,71,hru00071        ,.125E-09,.298E-06,.298E-06,.298E-06,.00,.298E-06,.00,.596E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,72,72,hru00072        ,.592E-10,.218E-06,.218E-06,.218E-06,.00,.218E-06,.00,.437E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,73,73,hru00073        ,.485E-08,.364E-06,.364E-06,.364E-06,.00,.364E-06,.00,.727E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,74,74,hru00074        ,.582E-07,.364E-06,.364E-06,.364E-06,.00,.364E-06,.00,.727E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,75,75,hru00075        ,.262E-10,.935E-07,.935E-07,.935E-07,.00,.935E-07,.00,.187E-06,.00,.00,.00,.00,                                        ,                                        ,.00
