        jday         mon         day          yr   name        type              flo            sed           orgn           sedp            no3           solp           chla            nh3            no2           cbod            dox            san            sil            cla            sag            lag            grv           null
           1           1           1        1997 outlet  out_020802060504   255094.8       234.9374       181.4761      7.9270954E-05   228.1939      2.4266617E-05  0.0000000E+00   56.34779       38.57070      0.0000000E+00   1883.002      7.5863631E-05  7.5863631E-05  7.5863631E-05  7.5863631E-05  7.5863631E-05  0.0000000E+00   10.52460    
           2           1           2        1997 outlet  out_020802060504   165713.3       145.2254      2.6502888E-05  7.9508660E-05   88.86524      2.4222118E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1078.704      1.3283512E-04  1.3283512E-04  1.3283512E-04  1.3283512E-04  1.3283512E-04  0.0000000E+00   6.811408    
           3           1           3        1997 outlet  out_020802060504   90691.52       69.71024      2.6563757E-05  7.9691286E-05   83.00661      2.4224573E-05  0.0000000E+00  5.0096769E-08  0.0000000E+00  0.0000000E+00   484.4441      1.4529165E-04  1.4529165E-04  1.4529165E-04  1.4529165E-04  1.4529165E-04  0.0000000E+00   11.67726    
           4           1           4        1997 outlet  out_020802060504   61975.64       42.37890      2.6617960E-05  7.9853868E-05   80.54356      2.4259507E-05  0.0000000E+00  4.5938039E-05  4.3559205E-05  0.0000000E+00   281.0706      1.5405494E-04  1.5405494E-04  1.5405494E-04  1.5405494E-04  1.5405494E-04  0.0000000E+00   15.26530    
           5           1           5        1997 outlet  out_020802060504   49760.33       31.32678      2.6671130E-05  8.0013378E-05   79.24799      2.4304525E-05  0.0000000E+00  6.8176392E-05  4.3983666E-05  0.0000000E+00   204.5398      1.6038842E-04  1.6038842E-04  1.6038842E-04  1.6038842E-04  1.6038842E-04  0.0000000E+00   15.28567    
           6           1           6        1997 outlet  out_020802060504   43984.43       25.90742      2.6723837E-05  8.0171551E-05   78.29471      2.4353281E-05  0.0000000E+00  6.4531792E-05  4.2091138E-05  0.0000000E+00   172.3746      1.6205380E-04  1.6205380E-04  1.6205380E-04  1.6205380E-04  1.6205380E-04  0.0000000E+00   14.05300    
           7           1           7        1997 outlet  out_020802060504   40812.23       23.40380      2.6775839E-05  8.0327503E-05   77.39281      2.4402361E-05  0.0000000E+00  3.8621230E-05  3.7702124E-05  0.0000000E+00   160.5995      1.6428670E-04  1.6428670E-04  1.6428670E-04  1.6428670E-04  1.6428670E-04  0.0000000E+00   10.89127    
           8           1           8        1997 outlet  out_020802060504   39078.12       21.98906      2.6827402E-05  8.0482205E-05   76.52979      2.4451256E-05  2.8588516E-07  3.0674397E-05  3.0926214E-05  0.0000000E+00   165.1384      1.6358266E-04  1.6358266E-04  1.6358266E-04  1.6358266E-04  1.6358266E-04  0.0000000E+00   5.738534    
           9           1           9        1997 outlet  out_020802060504   73625.32       65.67224       333.2756       79.27849       471.6599       1.297932       134.2496       85.19858       58.50777      1.5622669E-08   326.5951      8.4713381E-03   16.36929      1.5136866E-03  1.3717070E-02  9.6296333E-03  0.0000000E+00   5.454315    
          10           1          10        1997 outlet  out_020802060504   99280.92       54.22686       100.3783       24.31848       192.8601      0.5119134       144.6629       23.45375       14.65067      2.2287741E-09   698.1550      0.5312551       16.15382      1.6817015E-02  0.1666626      0.1533147      0.0000000E+00   5.218234    
