        jday         mon         day          yr   name        type              flo            sed           orgn           sedp            no3           solp           chla            nh3            no2           cbod            dox            san            sil            cla            sag            lag            grv           null
           1           1           1        1997 outlet  out_020802060901   71383.09       15.29988       53.17193       15.98592       212.4228       22.07910       56.90967      0.6483480      0.3088974      2.7709590E-09   207.7900      5.0814124E-05  1.2998527E-05  1.0441766E-05  8.7144726E-05  6.1260711E-05  0.0000000E+00   3.378140    
           2           1           2        1997 outlet  out_020802060901   74062.34       12.10604       51.41096       15.51486       216.4745       22.05523       60.91349      0.1802948      8.4696554E-02  5.2876990E-16   223.0362      5.9925955E-05  1.6342208E-05  1.3413565E-05  1.0182869E-04  7.1974755E-05  0.0000000E+00   2.588488    
           3           1           3        1997 outlet  out_020802060901   75928.88       8.717272       50.89367       15.38010       215.9252       22.04767       65.03044      7.2719671E-02  3.5370704E-02  1.7868550E-14   220.9593      5.1884541E-05  1.5482925E-05  1.3036233E-05  8.6881046E-05  6.1947510E-05  0.0000000E+00   4.133605    
           4           1           4        1997 outlet  out_020802060901   77647.78       6.118979       50.72622       15.33654       214.3036       22.04515       65.14362      3.2957394E-02  1.6642777E-02  2.3641413E-13   216.6989      4.0501014E-05  1.3561575E-05  1.1770264E-05  6.6399953E-05  4.7948051E-05  0.0000000E+00   5.673840    
           5           1           5        1997 outlet  out_020802060901   78906.84       4.244678       50.66928       15.32162       212.8489       22.04427       64.37458      1.6282938E-02  8.5766679E-03  4.1505948E-13   220.6002      3.0160749E-05  1.1755937E-05  1.0555304E-05  4.7987727E-05  3.5286754E-05  0.0000000E+00   5.935786    
           6           1           6        1997 outlet  out_020802060901   79621.59       2.950795       50.64936       15.31635       211.7420       22.04396       61.90732      1.0186263E-02  5.6207138E-03  3.3802979E-13   223.9341      2.2230563E-05  1.0336941E-05  9.5643672E-06  3.3862954E-05  2.5566169E-05  0.0000000E+00   5.821426    
           7           1           7        1997 outlet  out_020802060901   79900.98       2.091475       50.64225       15.31445       210.8865       22.04385       28.24527      7.3702093E-03  4.2261546E-03  1.2931428E-13   235.4407      1.6593323E-05  9.1558504E-06  8.6735645E-06  2.3879391E-05  1.8681827E-05  0.0000000E+00   4.635444    
           8           1           8        1997 outlet  out_020802060901   79905.55       1.540424       50.63968       15.31375       210.1740       22.04381       4.544359      5.7911319E-03  3.4149676E-03  4.4654971E-14   254.2507      1.2941106E-05  8.3510085E-06  8.0536738E-06  1.7441140E-05  1.4230822E-05  0.0000000E+00   2.786406    
           9           1           9        1997 outlet  out_020802060901   81059.55       1.751598       54.75853       16.45345       233.3733       22.14017       76.89738      0.8840910      0.4090221      4.0278207E-09   271.3571      4.3772867E-05  0.3506594      1.3287135E-05  7.1271432E-05  5.1677132E-05  0.0000000E+00   2.394797    
          10           1          10        1997 outlet  out_020802060901   101147.6       23.00002       186.1846       54.89410       282.8345       23.26707       123.9479       30.45512       14.22341      1.9517887E-09   472.0333      0.3177378       4.632282      2.0977689E-02  0.2095877      0.1697733      0.0000000E+00   3.939096    
          11           1          11        1997 outlet  out_020802060901   106015.4       19.09079       92.53380       27.28191       245.1657       22.45924       123.7613       9.367658       4.396358      0.0000000E+00   464.3995      0.3640718       5.277278      2.4547886E-02  0.2452203      0.1958613      0.0000000E+00   3.962953    
          12           1          12        1997 outlet  out_020802060901   102344.0       13.56191       65.17880       19.49084       226.6489       22.19211       120.2223       2.890174       1.344006      0.0000000E+00   441.1460      0.3141607       4.297292      2.1457076E-02  0.2142910      0.1687139      0.0000000E+00   1.882829    
          13           1          13        1997 outlet  out_020802060901   96541.17       9.057698       56.27721       16.96967       216.6727       22.10123       106.3529       1.160765      0.5614383      0.0000000E+00   384.0522      0.2448573       3.051856      1.6874187E-02  0.1684706      0.1307796      0.0000000E+00   1.866986    
          14           1          14        1997 outlet  out_020802060901   91226.78       5.922826       53.21508       16.09843       211.0877       22.06964       94.59205      0.5412816      0.2774585      0.0000000E+00   346.4167      0.1829097       2.028349      1.2699015E-02  0.1267404      9.7053990E-02  0.0000000E+00   1.351217    
          15           1          15        1997 outlet  out_020802060901   87075.14       3.904193       52.11578       15.78530       207.8640       22.05847       83.66301      0.3407434      0.1877084      2.2742225E-12   309.0785      0.1344861       1.304898      9.4036255E-03  9.3811341E-02  7.0927583E-02  0.0000000E+00   1.709846    
          16           1          16        1997 outlet  out_020802060901   95944.23       18.69112       150.5817       44.41343       312.4225       22.71348       118.0321       22.13082       10.33643      8.1825313E-10   389.2746      0.3532628       3.670347      2.3990124E-02  0.2392459      0.1885716      0.0000000E+00   3.491430    
          17           1          17        1997 outlet  out_020802060901   96275.36       14.80627       82.19044       24.40680       246.2780       22.28266       114.2936       7.092000       3.359519      2.2916588E-16   370.2128      0.3657151       3.766836      2.5277149E-02  0.2518338      0.1966359      0.0000000E+00   3.588497    
          18           1          18        1997 outlet  out_020802060901   92668.16       10.40735       62.00865       18.66277       221.3995       22.13507       103.5900       2.082655      0.9771365      1.3364785E-11   377.7244      0.3103723       2.981974      2.1761974E-02  0.2165724      0.1669564      0.0000000E+00  0.3720262    
          19           1          19        1997 outlet  out_020802060901   88594.61       7.021459       55.43003       16.79538       210.9561       22.08405       93.06804      0.8996317      0.4516507      2.7278052E-10   345.1792      0.2444604       2.115901      1.7358029E-02  0.1725345      0.1312799      0.0000000E+00 -0.4534433    
          20           1          20        1997 outlet  out_020802060901   85120.26       4.679021       53.15083       16.14640       206.0382       22.06616       84.56871      0.5074553      0.2788853      4.6457404E-12   315.3519      0.1860566       1.418971      1.3381504E-02  0.1328305      9.9796169E-02  0.0000000E+00  0.1025153    
          21           1          21        1997 outlet  out_020802060901   82414.50       3.145050       52.28968       15.90584       203.3837       22.05985       78.13083      0.4193778      0.2462234      9.1808679E-12   265.5600      0.1391476      0.9211170      1.0151858E-02  0.1006222      7.4703366E-02  0.0000000E+00   2.289044    
