        jday         mon         day          yr   name        type              flo            sed           orgn           sedp            no3           solp           chla            nh3            no2           cbod            dox            san            sil            cla            sag            lag            grv           null
           1           1           1        1997 outlet  out_020802060303   17428.85       14.53866      0.4380488      6.1078247E-02   20.90885      0.0000000E+00   22.23646      0.1214980      6.3057333E-02  2.1104952E-08   188.2583      1.4223741E-05  1.4223741E-05  1.4223741E-05  1.4223741E-05  1.4223741E-05  0.0000000E+00   12.00500    
           2           1           2        1997 outlet  out_020802060303   18840.22       13.23080      0.1010108      1.4082552E-02   17.02368      0.0000000E+00   22.38307      2.4324715E-02  1.2446376E-02  3.4400482E-11   148.4733      3.0059779E-05  3.0059779E-05  3.0059779E-05  3.0059779E-05  3.0059779E-05  0.0000000E+00   7.580000    
           3           1           3        1997 outlet  out_020802060303   15602.02       8.745213      2.4529818E-02  3.4283388E-03   15.76473      0.0000000E+00   16.89084      6.8544922E-03  3.5762002E-03  2.3758702E-14   101.6896      4.0526193E-05  4.0526193E-05  4.0526193E-05  4.0526193E-05  4.0526193E-05  0.0000000E+00   11.97875    
           4           1           4        1997 outlet  out_020802060303   12178.74       5.008193      7.1576321E-03  1.0091811E-03   15.32371      0.0000000E+00  6.0183461E-06  2.3125215E-03  1.2286776E-03  0.0000000E+00   74.43305      4.6270947E-05  4.6270947E-05  4.6270947E-05  4.6270947E-05  4.6270947E-05  0.0000000E+00   16.01375    
           5           1           5        1997 outlet  out_020802060303   9869.175       2.678185      3.1977356E-03  4.5672731E-04   15.09236      1.2674052E-06  4.4973572E-06  1.0746756E-03  5.8246037E-04  0.0000000E+00   62.99887      4.9111623E-05  4.9111623E-05  4.9111623E-05  4.9111623E-05  4.9111623E-05  0.0000000E+00   16.25750    
           6           1           6        1997 outlet  out_020802060303   8559.736       1.388247      2.2807959E-03  3.2884796E-04   14.90964      1.6823467E-06  4.4541657E-06  7.6542923E-04  4.2032462E-04  0.0000000E+00   58.34513      4.9164064E-05  4.9164064E-05  4.9164064E-05  4.9164064E-05  4.9164064E-05  0.0000000E+00   15.45500    
           7           1           7        1997 outlet  out_020802060303   7877.709      0.7346356      2.0546133E-03  2.9748070E-04   14.73868      1.9776339E-06  6.3127395E-06  6.3287880E-04  3.4865655E-04  0.0000000E+00   58.48184      4.7754485E-05  4.7754485E-05  4.7754485E-05  4.7754485E-05  4.7754485E-05  0.0000000E+00   12.26000    
           8           1           8        1997 outlet  out_020802060303   7537.396      0.4270996      1.9857411E-03  2.8821794E-04   14.57230      2.0968214E-06  1.2609973E-05  5.1938294E-04  2.8463572E-04  0.0000000E+00   62.45314      4.6720816E-05  4.6720816E-05  4.6720816E-05  4.6720816E-05  4.6720816E-05  0.0000000E+00   6.627500    
           9           1           9        1997 outlet  out_020802060303   8109.931      0.4585407       8.386698       1.168658       18.52957      0.0000000E+00   20.82771       1.892637      0.9577473      3.4239525E-09   68.99475      5.1995416E-05  1.3551322E-03  4.6199631E-05  4.8198010E-05  4.6882840E-05  0.0000000E+00   5.682500    
          10           1          10        1997 outlet  out_020802060303   11583.60       1.858717       78.54845       11.26168       45.89974      0.0000000E+00   22.91753       18.06933       9.172752      9.3939145E-10   83.10049       1.568148      0.4591409      0.1245283       1.242677       1.491251      0.0000000E+00   6.256250    
