        jday         mon         day          yr   name        type              flo            sed           orgn           sedp            no3           solp           chla            nh3            no2           cbod            dox            san            sil            cla            sag            lag            grv           null
          35           2           4        1997 outlet  out_020802060701   1572563.       226.1532       865.8202       132.4069       3005.870       169.8508       290.2516       319.7981       250.3966      1.8981521E-11   14824.72       52.79543       40.14268       2.670244       26.68706       25.01126      0.0000000E+00   12.27500    
          36           2           5        1997 outlet  out_020802060701   1567411.       213.8539       2533.873       511.3911       3797.943       162.9201       424.6660       899.0784       738.9418      3.1336299E-08   13429.98       50.46067       38.44279       2.552504       25.50947       24.05039      0.0000000E+00   10.52750    
          37           2           6        1997 outlet  out_020802060701   1572557.       204.9763       1325.752       237.5101       3368.405       168.0260       463.2841       463.1614       372.5318      1.2891984E-08   15183.06       55.80268       37.82338       3.058350       30.56718       30.96681      0.0000000E+00   10.38875    
          38           2           7        1997 outlet  out_020802060701   1565628.       193.5421       965.6063       155.5812       3096.972       169.4876       472.9915       326.6628       267.0178      9.3052746E-11   16070.53       55.76766       36.26951       3.101077       30.99367       31.56752      0.0000000E+00   8.847500    
          39           2           8        1997 outlet  out_020802060701   1573856.       190.7713       2511.171       510.7140       3429.905       162.2770       465.9781       875.5804       726.7440      2.2817666E-08   13941.42       62.22233       36.48878       3.609076       36.07252       37.70969      0.0000000E+00   9.777500    
          40           2           9        1997 outlet  out_020802060701   1619190.       205.5865       1882.189       363.7723       3569.409       165.7081       574.1972       584.2334       485.4784      1.5961040E-08   17428.56       92.01555       41.57414       5.864678       58.62535       65.24462      0.0000000E+00   6.462501    
          41           2          10        1997 outlet  out_020802060701   1646079.       206.5442       1502.299       277.0747       3312.822       166.2941       576.1191       462.5288       401.8863      4.4093849E-13   18554.20       105.7388       43.86450       6.674120       66.71511       72.97563      0.0000000E+00   5.056250    
          42           2          11        1997 outlet  out_020802060701   1669067.       211.1145       1450.496       264.1436       3183.899       168.1754       504.1434       461.9945       401.4574      2.0281405E-07   18224.55       115.3760       45.58054       7.062522       70.59361       74.76279      0.0000000E+00   6.094999    
          43           2          12        1997 outlet  out_020802060701   1683049.       215.6280       980.7290       159.8197       3087.236       169.5416       444.8453       304.3405       260.3004      2.6431779E-09   19224.93       124.0073       47.05315       7.367717       73.63876       75.56708      0.0000000E+00   5.333749    
          44           2          13        1997 outlet  out_020802060701   1685936.       216.8672       893.4173       139.4878       3039.879       169.7982       354.9585       297.2962       243.8991      5.3133125E-08   17866.17       130.8810       47.85977       7.616831       76.12104       76.20738      0.0000000E+00   8.236250    
          45           2          14        1997 outlet  out_020802060701   1749898.       246.1438       4544.180       946.0934       3871.837       148.6535       650.3174       1478.583       1235.481      9.9981312E-09   15355.23       174.2502       55.22441       10.83864       108.3228       114.4589      0.0000000E+00   7.842501    
          46           2          15        1997 outlet  out_020802060701   1883689.       298.3794       12553.91       2860.696       4625.953       92.08974       873.1219       4249.520       3573.609      1.7882938E-06   8445.692       254.1407       67.02156       16.81762       168.0830       184.3843      0.0000000E+00   9.053750    
          47           2          16        1997 outlet  out_020802060701   2008083.       338.3304       3169.056       685.0636       4365.697       154.1890       882.5746       1042.219       890.6411      2.5808153E-09   20732.57       316.8809       74.83091       21.13480       211.2161       227.2902      0.0000000E+00   7.610000    
          48           2          17        1997 outlet  out_020802060701   2134693.       412.8624       1404.212       268.3686       4161.188       166.2628       781.5812       462.4814       388.0095      3.4684635E-06   24222.29       379.5781       82.60336       25.32666       253.0907       263.7364      0.0000000E+00   7.730000    
          49           2          18        1997 outlet  out_020802060701   2250932.       507.1734       1012.445       173.3150       4044.984       169.0034       678.4476       325.9320       274.7888      6.1560581E-07   26269.14       444.7081       91.53483       29.89813       298.7558       302.1495      0.0000000E+00   6.694999    
          50           2          19        1997 outlet  out_020802060701   2333675.       593.8237       911.5152       147.8025       3973.754       169.6972       463.2629       328.8690       260.5448      8.0606674E-07   23799.13       505.0212       100.5420       34.56828       345.3987       341.3780      0.0000000E+00   11.37875    
          51           2          20        1997 outlet  out_020802060701   2364516.       649.0727       880.7472       139.2143       3918.185       169.8807       372.4186       350.1628       263.1412      1.7932967E-06   21408.40       552.2338       107.8637       38.81124       387.7585       376.7585      0.0000000E+00   15.44000    
          52           2          21        1997 outlet  out_020802060701   2336665.       663.7547       870.6829       136.0283       3847.785       169.9191       376.5809       326.6607       255.1697      1.9482022E-06   21777.67       584.1929       112.6000       42.39690       423.5346       406.5970      0.0000000E+00   12.77375    
          53           2          22        1997 outlet  out_020802060701   2283230.       651.2593       2409.068       489.2928       4318.610       161.1680       489.0699       991.4696       734.6008      1.7101312E-06   17085.38       604.2133       115.5984       45.38720       453.3513       431.9241      0.0000000E+00   17.02250    
          54           2          23        1997 outlet  out_020802060701   2200566.       614.6733       1238.370       219.6143       4063.677       167.8589       502.3283       465.7226       361.6320      1.8667686E-07   19623.91       614.1524       116.6935       47.69919       476.3862       451.0302      0.0000000E+00   13.20500    
          55           2          24        1997 outlet  out_020802060701   2108616.       568.4881       950.6506       153.9615       3940.095       169.4860       497.7913       324.3783       264.8244      7.2174254E-07   20936.37       617.2338       116.8519       49.42589       493.5777       465.0720      0.0000000E+00   9.076250    
          56           2          25        1997 outlet  out_020802060701   2016816.       517.1518       886.2939       138.7030       3857.058       169.8110       404.6628       313.0024       249.9389      4.3368649E-07   19367.94       616.1846       116.4804       50.68562       506.1116       475.2338      0.0000000E+00   10.56875    
          57           2          26        1997 outlet  out_020802060701   1927541.       463.6634       869.9822       134.6421       3828.539       169.8799       404.8445       288.8373       239.7277      4.4173768E-07   19609.30       612.7098       115.5704       51.57544       514.9562       482.3260      0.0000000E+00   7.786250    
          58           2          27        1997 outlet  out_020802060701   1852163.       412.6393       1218.702       212.1904       3937.034       168.4340       438.2581       459.5132       357.5385      4.2582349E-07   16172.17       608.8516       114.2830       52.25711       521.7253       487.9945      0.0000000E+00   13.25375    
          59           2          28        1997 outlet  out_020802060701   1799527.       371.1155       3769.502       804.4760       4377.192       151.3744       389.8478       1702.520       1207.726      6.4183962E-07   9139.737       608.1151       113.2202       52.99314       529.0389       494.7222      0.0000000E+00   20.75750    
          60           3           1        1997 outlet  out_020802060701   1806702.       363.9111       4870.957       1067.755       5053.927       145.6419       595.4458       1890.688       1455.393      2.5382118E-08   11008.08       633.4116       116.6044       55.55146       554.5701       523.4449      0.0000000E+00   14.63375    
          61           3           2        1997 outlet  out_020802060701   1824085.       346.2190       1785.999       351.2578       4883.198       164.6555       518.8434       721.7855       539.7961      1.3284363E-08   15045.17       657.4319       119.4862       57.72247       576.2180       544.0765      0.0000000E+00   16.29875    
          62           3           3        1997 outlet  out_020802060701   1888224.       354.7578       2887.400       602.8500       5270.207       158.2323       429.4456       1196.379       890.7283      3.9039158E-08   13935.45       696.7045       125.6529       60.87589       607.6794       574.3349      0.0000000E+00   17.15000    
          63           3           4        1997 outlet  out_020802060701   1984009.       375.1995       4807.149       1050.833       5990.091       149.9228       612.2997       1686.734       1411.890      2.8601274E-08   16714.47       746.8232       134.0332       64.76597       646.4901       610.2345      0.0000000E+00   9.950001    
          64           3           5        1997 outlet  out_020802060701   2096633.       406.8027       1643.833       321.2222       5744.273       165.9749       510.0101       591.2571       479.2491      2.0805912E-08   21475.84       800.5566       143.2033       68.96122       688.3340       646.5842      0.0000000E+00   11.06000    
          65           3           6        1997 outlet  out_020802060701   2238394.       448.4359       2735.812       579.7267       6325.115       161.4303       596.0815       1063.048       827.1320      1.6113782E-07   19575.61       866.4905       154.7122       74.28957       741.4911       694.8165      0.0000000E+00   14.27000    
          66           3           7        1997 outlet  out_020802060701   2360938.       482.4930       1249.378       228.6150       5961.307       168.4016       652.9710       436.5100       353.0819      4.7127589E-08   25219.42       930.5144       165.6936       79.73631       795.8140       742.3678      0.0000000E+00   10.24625    
          67           3           8        1997 outlet  out_020802060701   2453932.       510.2468       957.4091       157.4519       5696.056       169.6754       541.9822       335.0394       269.9532      2.0352567E-07   25957.55       987.1658       175.4635       84.91370       847.4315       786.1591      0.0000000E+00   10.13375    
          68           3           9        1997 outlet  out_020802060701   2501048.       527.3622       889.4205       140.2020       5541.966       169.9480       416.8673       334.9446       260.1211      1.3016674E-07   24131.48       1035.179       183.7807       89.71452       895.2794       826.5063      0.0000000E+00   13.05875    
          69           3          10        1997 outlet  out_020802060701   2499217.       530.7625       887.0397       138.6839       5314.435       169.9684       684.3640       312.0700       249.3660      3.1970583E-07   25047.31       1070.293       189.7276       93.71716       935.1561       860.0449      0.0000000E+00   10.43750    
          70           3          11        1997 outlet  out_020802060701   2440128.       515.3665       868.7630       134.1002       5195.697       169.9755       507.1043       326.2495       255.0293      2.6605346E-07   22507.58       1088.523       192.2509       96.47021       962.5682       882.8422      0.0000000E+00   12.73625    
          71           3          12        1997 outlet  out_020802060701   2333839.       482.1078       864.0611       132.7303       5159.284       169.9629       421.9977       334.1478       254.2878      1.2114186E-06   20527.13       1088.292       190.8526       97.69619       974.7591       892.7460      0.0000000E+00   14.31875    
          72           3          13        1997 outlet  out_020802060701   2195949.       435.0460       862.6574       132.2379       5105.271       169.9467       411.0573       299.3081       241.6143      7.5873430E-07   21032.97       1073.494       186.1655       97.60535       973.8287       891.6226      0.0000000E+00   9.781251    
          73           3          14        1997 outlet  out_020802060701   2049762.       381.9171       880.9134       135.7704       5071.081       169.7701       323.2663       320.4712       252.2415      7.9798309E-07   18604.80       1051.534       179.6370       96.75712       965.3494       884.0942      0.0000000E+00   11.76500    
