        jday         mon         day          yr   name        type              flo            sed           orgn           sedp            no3           solp           chla            nh3            no2           cbod            dox            san            sil            cla            sag            lag            grv           null
           1           1           1        1997 outlet  out_020802060302   1208144.       1091.248       875.3703       125.9419       2613.560       171.5283       106.8111       300.6579       217.2286      7.2465504E-08   13011.64      4.6887944E-05  4.6887944E-05  4.6887944E-05  4.6887944E-05  4.6887944E-05  0.0000000E+00   11.91125    
           2           1           2        1997 outlet  out_020802060302   1325173.       991.7195       844.3870       125.9210       2603.206       171.5301       63.43443       258.5124       193.1404      1.5897816E-11   14061.79      1.2146497E-04  1.2146497E-04  1.2146497E-04  1.2146497E-04  1.2146497E-04  0.0000000E+00   7.666250    
           3           1           3        1997 outlet  out_020802060302   1370619.       820.0794       844.3457       125.9126       2602.215       171.5342       29.87105       290.8083       209.5595      6.7529787E-10   13086.54      1.9859869E-04  1.9859869E-04  1.9859869E-04  1.9859869E-04  1.9859869E-04  0.0000000E+00   12.03875    
           4           1           4        1997 outlet  out_020802060302   1405926.       678.9967       844.3615       125.9140       2599.588       171.5318      2.2709256E-04   323.3224       223.7220      0.0000000E+00   12018.26      2.6751735E-04  2.6751735E-04  2.6751735E-04  2.6751735E-04  2.6751735E-04  0.0000000E+00   16.12625    
           5           1           5        1997 outlet  out_020802060302   1406486.       550.7723       844.4048       125.9201       2597.835       171.5255      2.0167735E-04   325.4931       224.7198      0.0000000E+00   11661.75      3.2011670E-04  3.2011670E-04  3.2011670E-04  3.2011670E-04  3.2011670E-04  0.0000000E+00   16.37375    
           6           1           6        1997 outlet  out_020802060302   1372707.       428.2723       844.4528       125.9270       2595.407       171.5184      2.0689484E-04   319.0003       221.7448      0.0000000E+00   11366.32      3.5399833E-04  3.5399833E-04  3.5399833E-04  3.5399833E-04  3.5399833E-04  0.0000000E+00   15.61250    
           7           1           7        1997 outlet  out_020802060302   1322991.       318.2194       844.4937       125.9329       2592.787       171.5125      3.0936560E-04   292.4137       210.0537      0.0000000E+00   11719.03      3.6969376E-04  3.6969376E-04  3.6969376E-04  3.6969376E-04  3.6969376E-04  0.0000000E+00   12.26375    
           8           1           8        1997 outlet  out_020802060302   1274235.       227.9429       844.5237       125.9373       2590.376       171.5081      6.1584671E-04   252.4569       189.8166      0.0000000E+00   12831.98      3.7139180E-04  3.7139180E-04  3.7139180E-04  3.7139180E-04  3.7139180E-04  0.0000000E+00   6.796250    
           9           1           9        1997 outlet  out_020802060302   1246707.       161.9417       1312.267       231.8141       3064.262       170.0160       223.5106       392.4822       313.9801      1.4599738E-08   12393.83      1.0700415E-02  0.4453472      4.8644532E-04  1.5959867E-03  1.6685933E-03  0.0000000E+00   5.930000    
          10           1          10        1997 outlet  out_020802060302   1265846.       124.0412       1111.897       188.5137       2809.582       171.8402       107.5310       331.4263       255.2860      2.7199460E-09   12878.72       1.477296       2.776027      7.3526271E-02  0.7319705      0.6208919      0.0000000E+00   6.443750    
          11           1          11        1997 outlet  out_020802060302   1251906.       107.1943       2166.627       425.3887       2785.854       163.3645       102.6470       670.1182       550.1083      1.6694411E-14   11419.13       3.189835       6.640531      0.1573045       1.569917       1.323768      0.0000000E+00   6.646250    
          12           1          12        1997 outlet  out_020802060302   1242541.       109.1138       1119.203       188.7985       2643.373       170.0312       137.6339       305.8594       246.7008      0.0000000E+00   13934.34       5.293252       11.54551      0.2560435       2.557563       2.182871      0.0000000E+00   2.862500    
          13           1          13        1997 outlet  out_020802060302   1241344.       120.8114       911.0593       141.5121       2598.744       171.1976       120.5751       249.0559       194.3788      0.0000000E+00   13985.74       7.546959       16.38582      0.3576406       3.573751       3.105435      0.0000000E+00   3.327500    
          14           1          14        1997 outlet  out_020802060302   1240784.       130.4821       863.3469       130.5485       2583.730       171.4304       99.11884       231.4918       179.8725      0.0000000E+00   14173.24       9.314711       19.81077      0.4341692       4.339149       3.833183      0.0000000E+00   2.735000    
          15           1          15        1997 outlet  out_020802060302   1235634.       130.4289       851.1374       127.6948       2577.702       171.4804       80.00778       235.1849       181.1001      0.0000000E+00   13651.94       10.03938       20.92368      0.4625043       4.622517       4.137772      0.0000000E+00   3.852500    
          16           1          16        1997 outlet  out_020802060302   1286602.       140.1928       3163.956       653.5831       4733.252       162.0650       186.6498       976.0406       807.0089      8.6647196E-09   11113.07       16.98549       22.59386      0.8394475       8.391306       7.491932      0.0000000E+00   6.458750    
          17           1          17        1997 outlet  out_020802060302   1293004.       156.8273       1329.239       237.8168       3138.078       169.9624       161.6236       405.7519       320.1100      6.1328642E-12   12997.02       26.01762       25.49850       1.352438       13.51997       12.06204      0.0000000E+00   6.815001    
          18           1          18        1997 outlet  out_020802060302   1295155.       175.1673       962.3868       153.8467       2722.205       171.2140       262.7896       241.6666       194.1134      2.2851709E-10   15914.86       33.54441       28.97962       1.796025       17.95485       16.03420      0.0000000E+00 -8.8749886E-02
          19           1          19        1997 outlet  out_020802060302   1296470.       185.5850       877.6550       134.2152       2612.451       171.4415       234.8390       218.9750       173.1428      6.7439045E-09   15915.78       37.39043       31.71721       2.035578       20.34994       18.21858      0.0000000E+00  -1.690000    
          20           1          20        1997 outlet  out_020802060302   1291098.       181.6158       855.9428       129.1052       2580.688       171.4859       207.1684       213.1612       167.7751      8.1468228E-11   15726.45       37.10462       32.37559       2.038517       20.37940       18.30344      0.0000000E+00 -0.5799999    
          21           1          21        1997 outlet  out_020802060302   1276689.       163.7865       849.6996       127.6173       2569.979       171.4952       109.4758       246.5774       187.7485      1.3189785E-09   13446.47       33.49820       30.44097       1.849465       18.48927       16.65938      0.0000000E+00   5.615000    
          22           1          22        1997 outlet  out_020802060302   1254776.       137.7593       847.6752       127.1256       2565.317       171.4968       87.13853       255.1341       192.4949      1.4041673E-12   12716.84       27.94366       26.36872       1.546728       15.46244       13.97007      0.0000000E+00   6.938750    
          23           1          23        1997 outlet  out_020802060302   1248422.       115.9113       1012.666       170.8631       3293.529       173.2341       176.6389       343.7531       250.7533      1.8696058E-07   11230.04       21.88110       21.95434       1.212589       12.12164       10.96980      0.0000000E+00   11.47625    
          24           1          24        1997 outlet  out_020802060302   1226165.       95.03495       881.8692       136.4191       2732.661       171.9427       174.6904       298.6018       216.4658      4.9217164E-09   11139.12       16.35592       17.99075      0.9057475       9.053731       8.196029      0.0000000E+00   11.42750    
          25           1          25        1997 outlet  out_020802060302   1225580.       80.83398       1318.800       235.5060       3633.448       170.9034       198.8437       444.3067       335.3449      2.1384121E-08   10894.69       13.21099       15.46030      0.7248013       7.244633       6.537627      0.0000000E+00   10.68875    
          26           1          26        1997 outlet  out_020802060302   1213632.       72.74747       947.5505       150.3584       2829.714       171.4865       189.5729       312.2413       231.1128      1.7161675E-06   11352.57       11.64960       14.58718      0.6315891       6.312668       5.673684      0.0000000E+00   10.22000    
          27           1          27        1997 outlet  out_020802060302   1204575.       68.89814       870.7413       132.5519       2627.371       171.5229       229.7050       261.3454       197.4261      6.9171335E-10   12349.04       11.03868       14.87931      0.5878836       5.875816       5.265247      0.0000000E+00   6.848750    
          28           1          28        1997 outlet  out_020802060302   1214372.       68.39229       1188.753       207.3222       3041.505       170.4835       132.1421       392.7309       298.0338      1.0287062E-06   11200.02       11.40015       15.84369      0.5901518       5.898701       5.289397      0.0000000E+00   9.953751    
