        jday         mon         day          yr   name        type              flo            sed           orgn           sedp            no3           solp           chla            nh3            no2           cbod            dox            san            sil            cla            sag            lag            grv           null
           1           1           1        1997 outlet  out_020802060904   35782.55       26.48853       13.27799       2.250240       46.23228      4.7452268E-03   12.56730       4.212481       2.556735      1.1254951E-09   262.4709      3.5727140E-02  1.6071832E-04  3.1140679E-04  2.9105276E-03  2.2831648E-03  0.0000000E+00   11.90000    
           2           1           2        1997 outlet  out_020802060904   33019.07       17.45805       1.903229      0.3136311       46.16884      3.2733576E-03   12.91888      0.5367552      0.3188701      1.0002421E-15   257.2545      3.4356724E-02  1.8464623E-04  3.3081992E-04  2.8308844E-03  2.2227301E-03  0.0000000E+00   8.408751    
           3           1           3        1997 outlet  out_020802060904   32580.75       13.85204      0.3496436      6.1658569E-02   45.54031      9.7345473E-04   10.02683      0.1092926      6.4541236E-02  1.8391620E-14   225.4567      2.5651863E-02  1.8421318E-04  2.9451482E-04  2.1945783E-03  1.7252930E-03  0.0000000E+00   12.24500    
           4           1           4        1997 outlet  out_020802060904   30516.14       10.43462      9.5805869E-02  1.7513663E-02   44.95092      2.5691878E-04   7.820800      3.3186678E-02  1.8962190E-02  3.9031422E-13   193.9598      1.7598502E-02  1.7900002E-04  2.5516230E-04  1.5769412E-03  1.2464181E-03  0.0000000E+00   16.38875    
           5           1           5        1997 outlet  out_020802060904   27997.92       7.450899      4.9948845E-02  8.9320149E-03   44.40086      5.5663517E-05   5.958557      1.7252231E-02  9.5794080E-03  8.0668180E-12   175.8618      1.1609806E-02  1.7283528E-04  2.2315582E-04  1.0973766E-03  8.7717007E-04  0.0000000E+00   16.60625    
           6           1           6        1997 outlet  out_020802060904   25800.88       5.148558      4.0235192E-02  7.0573008E-03   43.88199      5.8281876E-06   1.747831      1.3702724E-02  7.5200135E-03  9.4553445E-12   162.9513      7.5038318E-03  1.6775005E-04  2.0015749E-04  7.5956143E-04  6.1831600E-04  0.0000000E+00   16.18250    
           7           1           7        1997 outlet  out_020802060904   24125.40       3.520078      3.7584066E-02  6.5658474E-03   43.38029      3.4676152E-06  5.5966947E-02  1.1618838E-02  6.3301446E-03  1.3449580E-10   159.4331      4.7843317E-03  1.6384519E-04  1.8416710E-04  5.3311716E-04  4.4510682E-04  0.0000000E+00   12.88250    
           8           1           8        1997 outlet  out_020802060904   22939.25       2.430871      3.6574088E-02  6.4004236E-03   42.89640      3.3148719E-06  7.6431967E-04  9.6530886E-03  5.1625357E-03  0.0000000E+00   163.3674      2.9445919E-03  1.5778720E-04  1.6982424E-04  3.7809167E-04  3.2567605E-04  0.0000000E+00   7.643750    
           9           1           9        1997 outlet  out_020802060904   23727.16       2.483619       27.44593       4.867068       56.97940      1.2151705E-02   21.17028       7.357468       4.341671      1.7108547E-09   162.9274      1.0476725E-02  0.2081657      5.0309580E-04  3.7824190E-03  3.0894419E-03  0.0000000E+00   6.635000    
          10           1          10        1997 outlet  out_020802060904   32367.70       10.08286       254.0563       47.21577       78.34023      0.1090882       16.97880       70.38750       41.44593      4.0231640E-08   131.6682       1.670588       1.271285      7.4946374E-02  0.7478020      0.7639285      0.0000000E+00   7.943750    
          11           1          11        1997 outlet  out_020802060904   31769.53       11.25530       34.14364       5.971287       51.93148      7.3901713E-02   16.18748       9.224179       5.350626      0.0000000E+00   223.5235       2.411715       1.461535      0.1262576       1.260942       1.304108      0.0000000E+00   7.617500    
          12           1          12        1997 outlet  out_020802060904   29915.66       10.40800       6.185458       1.197096       43.75655      2.1549406E-02   16.57914       1.449383      0.8063379      0.0000000E+00   228.2759       2.599698       1.358319      0.1484855       1.483406       1.542620      0.0000000E+00   3.687500    
          13           1          13        1997 outlet  out_020802060904   27578.62       8.275691       1.585484      0.3549514       41.07903      5.7750409E-03   13.93195      0.3697090      0.2001528      0.0000000E+00   205.5462       2.387209       1.117669      0.1432872       1.431651       1.492679      0.0000000E+00   4.058750    
