        jday         mon         day          yr   name        type              flo            sed           orgn           sedp            no3           solp           chla            nh3            no2           cbod            dox            san            sil            cla            sag            lag            grv           null
           1           1           1        1997 outlet  out_020802060102   93279.20       67.65299       31.06390       8.124626       121.3848       11.69944      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   326.3297      1.1922671E-05  1.1922671E-05  1.1922671E-05  1.1922671E-05  1.1922671E-05  0.0000000E+00   7.143198    
           2           1           2        1997 outlet  out_020802060102   61114.86       33.25452       31.06390       8.124627       120.1493       11.69944      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   155.9362      1.7489592E-05  1.7489592E-05  1.7489592E-05  1.7489592E-05  1.7489592E-05  0.0000000E+00   3.397270    
           3           1           3        1997 outlet  out_020802060102   50308.94       21.28812       31.06390       8.124627       119.5781       11.69944      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   98.25319      1.9201201E-05  1.9201201E-05  1.9201201E-05  1.9201201E-05  1.9201201E-05  0.0000000E+00   4.717326    
           4           1           4        1997 outlet  out_020802060102   45860.74       16.57682       31.06390       8.124627       119.2157       11.69944      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   77.86871      1.9775482E-05  1.9775482E-05  1.9775482E-05  1.9775482E-05  1.9775482E-05  0.0000000E+00   5.317692    
           5           1           5        1997 outlet  out_020802060102   44211.18       14.76316       31.06390       8.124627       118.9143       11.69944      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   71.91825      1.9689753E-05  1.9689753E-05  1.9689753E-05  1.9689753E-05  1.9689753E-05  0.0000000E+00   5.055847    
           6           1           6        1997 outlet  out_020802060102   43914.98       14.23414       31.06390       8.124627       118.6941       11.69944      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   73.55016      1.9746416E-05  1.9746416E-05  1.9746416E-05  1.9746416E-05  1.9746416E-05  0.0000000E+00   4.462442    
           7           1           7        1997 outlet  out_020802060102   43416.51       14.18470       31.06390       8.124627       118.3680       11.69944      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   74.56659      1.9985462E-05  1.9985462E-05  1.9985462E-05  1.9985462E-05  1.9985462E-05  0.0000000E+00   3.413810    
           8           1           8        1997 outlet  out_020802060102   43179.21       14.03392       31.06390       8.124627       118.0816       11.69944      1.1260724E-07  0.0000000E+00  0.0000000E+00  0.0000000E+00   81.20207      1.9828884E-05  1.9828884E-05  1.9828884E-05  1.9828884E-05  1.9828884E-05  0.0000000E+00   1.649773    
           9           1           9        1997 outlet  out_020802060102   64331.57       71.54951       263.6781       63.17892       312.9494       12.55740       83.91374       35.03259       10.88890      2.8867462E-09   201.9224      1.0380521E-04   7.624787      3.1350603E-05  1.4200507E-04  1.1297130E-04  0.0000000E+00   2.702705    
          10           1          10        1997 outlet  out_020802060102   64678.95       40.03249       77.24667       19.21767       166.5709       11.94874       84.78219       6.903986       2.147312      3.8973111E-17   197.8700      1.4588768E-02   5.417774      1.0017200E-03  9.8506054E-03  7.8229113E-03  0.0000000E+00   2.566577    
          11           1          11        1997 outlet  out_020802060102   101189.7       216.1094       763.7146       181.3317       228.4768       13.17477       176.0591       111.1549       34.65768      2.6375802E-09   377.7410       13.73906       16.20817      0.6494949       6.494852       5.909909      0.0000000E+00   3.730327    
          12           1          12        1997 outlet  out_020802060102   82343.55       104.0136       170.6105       41.84674       149.8588       12.13657       128.9437       18.67652       5.587717      0.0000000E+00   280.1444       8.204423       10.70459      0.3928695       3.928644       3.521927      0.0000000E+00   1.217506    
          13           1          13        1997 outlet  out_020802060102   62075.56       47.72005       63.87016       16.34646       126.9783       11.84759       78.27372       4.547136       1.396005      0.0000000E+00   166.6325       3.589711       5.230199      0.1737406       1.737372       1.541757      0.0000000E+00   1.283009    
          14           1          14        1997 outlet  out_020802060102   50960.48       25.49661       40.55407       10.65326       119.6122       11.75532       50.48602       1.347342      0.4315712      0.0000000E+00   115.7773       1.404133       2.301331      6.8819068E-02  0.6881636      0.6050259      0.0000000E+00  0.9084625    
          15           1          15        1997 outlet  out_020802060102   45907.15       18.00689       34.58060       9.153964       116.9604       11.72297       37.11452      0.5576205      0.1967186      0.0000000E+00   91.76983      0.5326259      0.9764838      2.6548989E-02  0.2654622      0.2312310      0.0000000E+00   1.145711    
          16           1          16        1997 outlet  out_020802060102   108860.8       254.8893       935.9178       224.6975       728.5712       13.54504       195.2369       135.7435       42.18012      2.5550004E-09   440.1932       1.167866       17.64447      7.5653516E-02  0.7565038      0.6242166      0.0000000E+00   3.621881    
          17           1          17        1997 outlet  out_020802060102   89247.06       126.6976       204.8660       50.90514       279.3850       12.24058       146.2025       26.88821       8.484526      2.8612429E-16   293.2180       14.09368       13.35600      0.6800777       6.800762       6.221039      0.0000000E+00   3.775179    
          18           1          18        1997 outlet  out_020802060102   65261.77       56.62419       72.21757       18.74640       159.8360       11.88301       86.23923       5.210242       1.553901      5.2197534E-12   185.5588       7.780005       6.713550      0.3856823       3.856814       3.457993      0.0000000E+00 -0.6058782    
          19           1          19        1997 outlet  out_020802060102   51997.55       28.87162       43.05888       11.49364       128.4873       11.76992       53.07870       1.578811      0.4981392      6.1225802E-10   122.2949       3.436160       2.975299      0.1772180       1.772165       1.559049      0.0000000E+00  -1.072853    
          20           1          20        1997 outlet  out_020802060102   46049.44       19.60809       35.56904       9.568814       119.1029       11.73056       38.20843      0.6414564      0.2237986      9.0169868E-12   95.93489       1.398400       1.273592      7.6997846E-02  0.7699609      0.6615534      0.0000000E+00 -0.4663060    
          21           1          21        1997 outlet  out_020802060102   43427.10       16.56762       33.26812       8.960390       115.8183       11.71617       31.65257      0.4197780      0.1700116      3.4875193E-12   75.56437      0.5492544      0.5328695      3.3642795E-02  0.3364038      0.2802182      0.0000000E+00   1.702633    
          22           1          22        1997 outlet  out_020802060102   42234.96       15.52797       32.43871       8.733030       114.4369       11.71076       26.10553      0.2964176      0.1302771      1.5331129E-12   68.64484      0.2168822      0.2206459      1.5569864E-02  0.1556557      0.1248222      0.0000000E+00   1.987065    
          23           1          23        1997 outlet  out_020802060102   47812.76       23.47498       68.86455       17.31689       198.3979       11.96266       42.61672       7.012489       2.363387      3.7908197E-09   94.39452      9.3190514E-02   2.007439      8.0730487E-03  8.0668464E-02  6.2142909E-02  0.0000000E+00   3.752034    
          24           1          24        1997 outlet  out_020802060102   45279.63       18.94562       39.45801       10.45041       132.8625       11.79340       36.28391       1.596227      0.5612455      7.4368476E-15   78.97768      4.9329095E-02   1.562606      5.4772273E-03  5.4687344E-02  4.0853333E-02  0.0000000E+00   3.326319    
          25           1          25        1997 outlet  out_020802060102   64169.36       45.88671       161.1837       39.97294       485.0034       12.46708       83.50823       21.83321       7.072546      1.4450969E-09   197.1300      0.4784737       5.747738      3.6246572E-02  0.3623814      0.2590551      0.0000000E+00   4.154631    
          26           1          26        1997 outlet  out_020802060102   56140.74       28.96283       56.63511       14.73955       208.1820       11.91683       63.43668       4.470376       1.489656      1.1701745E-11   131.8634       6.963789       4.259089      0.3367072       3.367030       3.015090      0.0000000E+00   3.959938    
          27           1          27        1997 outlet  out_020802060102   48615.44       20.67745       37.61079       10.03378       138.1631       11.77551       44.62342       1.067239      0.3653745      7.8348155E-09   96.64285       4.022511       2.237812      0.1970829       1.970804       1.741368      0.0000000E+00   2.116645    
