        jday         mon         day          yr   name        type              flo            sed           orgn           sedp            no3           solp           chla            nh3            no2           cbod            dox            san            sil            cla            sag            lag            grv           null
           1           1           1        1997 outlet  out_020802060505   140005.0       122.9642       183.5486      8.8781235E-05   255.8424      2.6135007E-05  0.0000000E+00   64.05510       48.34705      0.0000000E+00   1928.290      3.3320790E-05  3.3320790E-05  3.3320790E-05  3.3320790E-05  3.3320790E-05  0.0000000E+00   11.19125    
           2           1           2        1997 outlet  out_020802060505   181127.2       159.9710      2.9690074E-05  8.9070207E-05   111.1235      2.6092508E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1850.277      8.8941575E-05  8.8941575E-05  8.8941575E-05  8.8941575E-05  8.8941575E-05  0.0000000E+00   7.190000    
           3           1           3        1997 outlet  out_020802060505   159636.3       135.5968      2.9778792E-05  8.9336383E-05   102.0776      2.6057878E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   1072.675      1.3023357E-04  1.3023357E-04  1.3023357E-04  1.3023357E-04  1.3023357E-04  0.0000000E+00   12.12500    
           4           1           4        1997 outlet  out_020802060505   115610.9       90.38499      2.9857249E-05  8.9571724E-05   98.50658      2.6073991E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   665.4208      1.4736399E-04  1.4736399E-04  1.4736399E-04  1.4736399E-04  1.4736399E-04  0.0000000E+00   16.21250    
           5           1           5        1997 outlet  out_020802060505   84960.33       59.61162      2.9930619E-05  8.9791829E-05   96.75859      2.6116779E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   493.3984      1.5734734E-04  1.5734734E-04  1.5734734E-04  1.5734734E-04  1.5734734E-04  0.0000000E+00   16.44875    
           6           1           6        1997 outlet  out_020802060505   67763.01       42.37436      3.0001431E-05  9.0004323E-05   95.55192      2.6171287E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   414.6573      1.6590816E-04  1.6590816E-04  1.6590816E-04  1.6590816E-04  1.6590816E-04  0.0000000E+00   15.34250    
           7           1           7        1997 outlet  out_020802060505   58097.94       32.73495      3.0070330E-05  9.0210960E-05   94.44360      2.6229776E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   387.8405      1.7290158E-04  1.7290158E-04  1.7290158E-04  1.7290158E-04  1.7290158E-04  0.0000000E+00   11.92625    
           8           1           8        1997 outlet  out_020802060505   52552.66       27.41788      3.0138150E-05  9.0414418E-05   93.38643      2.6289516E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   396.5041      1.7732619E-04  1.7732619E-04  1.7732619E-04  1.7732619E-04  1.7732619E-04  0.0000000E+00   6.470000    
           9           1           9        1997 outlet  out_020802060505   62852.93       41.24553       345.6888       82.30165       489.9751      0.3075691       96.86778       102.2990       79.08504      1.0080682E-08   403.2072      2.8357683E-03   5.335202      6.1149860E-04  4.5127580E-03  3.2060605E-03  0.0000000E+00   5.765000    
          10           1          10        1997 outlet  out_020802060505   89479.13       69.16727       175.7917       42.92188       226.7361      0.2328691       92.17950       42.16145       26.05089      9.7741393E-10   938.0673       1.080610       11.09494      0.1154406       1.152558      0.9905400      0.0000000E+00   5.780000    
          11           1          11        1997 outlet  out_020802060505   124728.6       117.8723       1087.595       258.7209       300.7766      0.0000000E+00   126.8509       325.1438       247.0950      3.7749096E-12   719.1335       4.003091       23.31389      0.2651102       2.647888       2.362907      0.0000000E+00   6.241250    
          12           1          12        1997 outlet  out_020802060505   146381.8       145.8053       195.1240       48.63052       147.2315      0.1390621       139.6755       52.79583       41.44332      0.0000000E+00   1538.084       6.138899       31.60286      0.3614986       3.610333       3.241619      0.0000000E+00   2.510000    
          13           1          13        1997 outlet  out_020802060505   134963.0       129.0611       43.33421       11.28413       104.4152      7.1989045E-02   105.8761       11.89662       9.294219      0.0000000E+00   1176.861       5.982704       29.20143      0.3434682       3.429763       3.066305      0.0000000E+00   3.061250    
          14           1          14        1997 outlet  out_020802060505   107599.3       94.90893       12.25608       3.361285       91.36990      2.6103949E-02   84.21762       3.289847       2.532499      0.0000000E+00   849.1547       4.582835       21.37815      0.2643043       2.638884       2.340270      0.0000000E+00   2.652500    
          15           1          15        1997 outlet  out_020802060505   83525.59       66.80302       13.78597       3.291883       93.62552      0.0000000E+00   3.101032       3.946431       3.303866      3.4496744E-12   614.3989       3.177680       14.07362      0.1863342       1.860137       1.633643      0.0000000E+00   3.706250    
          16           1          16        1997 outlet  out_020802060505   163294.5       236.4474       2913.197       749.5435       1714.721      0.0000000E+00   334.0053       860.9589       671.0352      1.5964771E-09   267.8369       6.913352       23.62584      0.5080808       5.073524       4.463167      0.0000000E+00   5.877500    
