        jday         mon         day          yr   name        type              flo            sed           orgn           sedp            no3           solp           chla            nh3            no2           cbod            dox            san            sil            cla            sag            lag            grv           null
           1           1           1        1997 outlet  out_020802060103   610791.2       454.0065       386.2715       45.73565       1148.706       65.19354      0.0000000E+00   65.59498       15.79224      0.0000000E+00   4116.113      4.9191331E-05  4.9191331E-05  4.9191331E-05  4.9191331E-05  4.9191331E-05  0.0000000E+00   10.92500    
           2           1           2        1997 outlet  out_020802060103   558888.9       296.6672       364.8795       45.73702       1131.752       65.19216      0.0000000E+00   54.48900       11.72022      0.0000000E+00   3034.794      7.2556446E-05  7.2556446E-05  7.2556446E-05  7.2556446E-05  7.2556446E-05  0.0000000E+00   7.032500    
           3           1           3        1997 outlet  out_020802060103   501765.7       184.6455       364.8870       45.73787       1130.653       65.19132      0.0000000E+00   66.47464       15.69407      0.0000000E+00   2318.025      8.4845960E-05  8.4845960E-05  8.4845960E-05  8.4845960E-05  8.4845960E-05  0.0000000E+00   12.18500    
           4           1           4        1997 outlet  out_020802060103   448093.3       108.5173       364.8888       45.73807       1129.763       65.19112      0.0000000E+00   76.93069       19.41868      0.0000000E+00   1965.543      9.0664355E-05  9.0664355E-05  9.0664355E-05  9.0664355E-05  9.0664355E-05  0.0000000E+00   16.06625    
           5           1           5        1997 outlet  out_020802060103   413064.3       65.07954       364.8889       45.73808       1129.855       65.19112      0.0000000E+00   78.04252       19.82759      0.0000000E+00   1835.993      9.1962182E-05  9.1962182E-05  9.1962182E-05  9.1962182E-05  9.1962182E-05  0.0000000E+00   16.45250    
           6           1           6        1997 outlet  out_020802060103   394886.6       43.13201       364.8889       45.73808       1129.316       65.19112      0.0000000E+00   74.03681       18.36562      0.0000000E+00   1815.862      9.1531001E-05  9.1531001E-05  9.1531001E-05  9.1531001E-05  9.1531001E-05  0.0000000E+00   15.03875    
           7           1           7        1997 outlet  out_020802060103   384729.1       32.93917       364.8889       45.73808       1128.437       65.19112      0.0000000E+00   65.69108       15.42416      0.0000000E+00   1849.235      9.0889349E-05  9.0889349E-05  9.0889349E-05  9.0889349E-05  9.0889349E-05  0.0000000E+00   11.87375    
           8           1           8        1997 outlet  out_020802060103   379972.2       28.01163       364.8889       45.73808       1127.661       65.19112      0.0000000E+00   52.26275       11.02052      0.0000000E+00   1965.979      8.7970562E-05  8.7970562E-05  8.7970562E-05  8.7970562E-05  8.7970562E-05  0.0000000E+00   5.967500    
           9           1           9        1997 outlet  out_020802060103   422865.5       107.2282       799.8204       144.0576       1587.071       67.92014       517.6991       119.4900       33.42802      8.4918508E-09   2292.441      0.2338368       17.65376      1.4087086E-03  1.3336917E-02  1.6271079E-02  0.0000000E+00   5.434999    
          10           1          10        1997 outlet  out_020802060103   442462.1       63.39910       533.3461       83.33176       1286.806       66.85979       434.4521       78.71541       20.65944      3.5617752E-13   2459.627       1.229406       18.73087      1.1453218E-02  0.1138481      0.1157003      0.0000000E+00   5.202500    
          11           1          11        1997 outlet  out_020802060103   500243.2       294.6660       1603.389       325.1748       1352.652       69.01955       527.1783       246.4564       75.12244      6.2188459E-09   2749.894       19.93443       38.44794      0.8569689       8.569274       8.058768      0.0000000E+00   5.727500    
          12           1          12        1997 outlet  out_020802060103   467934.2       149.4693       619.8993       103.8296       1189.372       66.19849       456.2679       80.60103       20.29783      0.0000000E+00   2587.839       13.99429       28.79882      0.6095728       6.095472       5.735000      0.0000000E+00   2.165000    
          13           1          13        1997 outlet  out_020802060103   432102.2       80.18398       425.9000       59.95540       1143.503       65.48610       375.0526       54.90726       12.07265      0.0000000E+00   2295.250       8.169374       17.77473      0.3615736       3.615530       3.447939      0.0000000E+00   2.768750    
          14           1          14        1997 outlet  out_020802060103   406921.8       48.70948       381.8840       49.89281       1129.659       65.28913       333.4706       47.92088       9.809025      0.0000000E+00   2159.608       4.523915       9.867833      0.2045702       2.045486       1.978625      0.0000000E+00   2.420000    
          15           1          15        1997 outlet  out_020802060103   391680.3       35.49485       370.7509       47.30439       1125.030       65.23000       299.4731       48.50034       9.933806      0.0000000E+00   2061.894       2.433235       5.039935      0.1114964       1.114682       1.089611      0.0000000E+00   3.575000    
          16           1          16        1997 outlet  out_020802060103   563731.7       398.9529       2289.886       477.9887       2846.046       74.36958       820.2614       347.8885       107.8978      6.1312777E-09   3657.448       4.312064       49.10424      0.3970971       3.970726       3.562802      0.0000000E+00   5.273750    
          17           1          17        1997 outlet  out_020802060103   535322.4       203.4885       771.5662       138.1351       1564.711       67.53877       620.9655       117.6444       33.07952      1.8160505E-14   3048.435       23.20301       42.91441       1.268691       12.68676       11.92135      0.0000000E+00   5.978749    
          18           1          18        1997 outlet  out_020802060103   487844.7       109.1264       462.7845       68.59170       1237.485       65.84743       567.3130       54.24944       11.93145      5.1773655E-12   2766.629       15.10001       29.50081      0.8715096       8.714981       8.168009      0.0000000E+00 -0.8387504    
          19           1          19        1997 outlet  out_020802060103   445455.3       63.67141       391.8122       52.42504       1153.985       65.39704       486.1481       45.02613       9.013785      5.7837390E-10   2428.811       8.780722       17.87521      0.5270385       5.270249       4.950981      0.0000000E+00  -2.410000    
          20           1          20        1997 outlet  out_020802060103   415286.9       43.30754       373.9064       48.27324       1130.862       65.26926       431.8197       42.67799       8.262364      4.9836224E-10   2250.561       4.906645       9.837099      0.3015518       3.015324       2.833412      0.0000000E+00  -1.288750    
          21           1          21        1997 outlet  out_020802060103   396429.7       34.02822       368.8417       47.07769       1123.680       65.23103       318.7444       52.61792       11.20613      3.2723406E-08   2016.146       2.661823       4.973109      0.1652851       1.652567       1.545976      0.0000000E+00   5.776249    
          22           1          22        1997 outlet  out_020802060103   385252.7       29.59088       367.2149       46.68264       1121.025       65.21902       143.9401       55.44100       12.08578      8.5214006E-12   1942.812       1.407685       2.333622      8.7236539E-02  0.8720024      0.8075374      0.0000000E+00   7.246250    
          23           1          23        1997 outlet  out_020802060103   400704.6       41.82568       466.4110       69.63698       1625.293       66.92678       484.5440       83.46178       22.45934      2.8114250E-08   2014.583      0.7422379       8.040839      4.5551699E-02  0.4550870      0.4132302      0.0000000E+00   10.59875    
          24           1          24        1997 outlet  out_020802060103   393295.8       34.33802       388.6154       51.72476       1239.474       65.65086       454.5119       67.61105       16.35632      2.1709876E-10   1934.027      0.6473175       8.219508      2.9997274E-02  0.2994467      0.2675401      0.0000000E+00   10.62875    
          25           1          25        1997 outlet  out_020802060103   441335.9       90.82178       764.6694       136.7320       2049.507       68.47418       494.4500       130.1709       38.76412      5.6203007E-09   2383.490       4.170940       24.07044      0.1957539       1.957117       1.862321      0.0000000E+00   8.570000    
          26           1          26        1997 outlet  out_020802060103   427717.2       58.11742       452.4318       66.12966       1353.240       66.02230       423.5416       75.48065       19.24447      1.7065089E-09   2195.641       10.84752       20.11665      0.4865948       4.865698       4.469676      0.0000000E+00   9.087500    
          27           1          27        1997 outlet  out_020802060103   411709.7       43.45374       386.7674       51.17360       1179.293       65.43155       403.0989       56.13065       12.44369      7.8015656E-09   2130.890       7.550964       13.71673      0.3120269       3.120093       2.858771      0.0000000E+00   6.012499    
