        jday         mon         day          yr   name        type              flo            sed           orgn           sedp            no3           solp           chla            nh3            no2           cbod            dox            san            sil            cla            sag            lag            grv           null
           1           1           1        1997 outlet  out_020802060101   634513.9       303.0943       331.3865       37.33817       1003.249       53.76694      0.0000000E+00  1.2425068E-07  2.6932572E-09  0.0000000E+00   1119.671      1.7474553E-05  1.7474553E-05  1.7474553E-05  1.7474553E-05  1.7474553E-05  0.0000000E+00   5.243115    
           2           1           2        1997 outlet  out_020802060101   451166.6       119.9109       331.3865       37.33817       1003.829       53.76694      0.0000000E+00  9.3858645E-08  1.8522163E-09  0.0000000E+00   283.7776      2.6765329E-05  2.6765329E-05  2.6765329E-05  2.6765329E-05  2.6765329E-05  0.0000000E+00   1.882398    
           3           1           3        1997 outlet  out_020802060101   378310.8       47.47676       331.3865       37.33817       1003.875       53.76694      0.0000000E+00  5.5555411E-05  3.0127252E-09  0.0000000E+00   56.95691      3.0487878E-05  3.0487878E-05  3.0487878E-05  3.0487878E-05  3.0487878E-05  0.0000000E+00   1.598150    
           4           1           4        1997 outlet  out_020802060101   348324.8       18.34132       331.3865       37.33817       1003.802       53.76694      0.0000000E+00  7.1100061E-05  3.4565419E-05  0.0000000E+00   6.756564      3.0907493E-05  3.0907493E-05  3.0907493E-05  3.0907493E-05  3.0907493E-05  0.0000000E+00  0.9380411    
           5           1           5        1997 outlet  out_020802060101   337012.1       7.885263       331.3865       37.33817       1003.702       53.76694      0.0000000E+00  7.2012816E-05  3.5122324E-05  0.0000000E+00  0.0000000E+00  2.9316714E-05  2.9316714E-05  2.9316714E-05  2.9316714E-05  2.9316714E-05  0.0000000E+00  0.4327278    
           6           1           6        1997 outlet  out_020802060101   333416.2       4.421452       331.3865       37.33817       1003.604       53.76694      0.0000000E+00  6.7005036E-05  3.1956170E-05  0.0000000E+00  2.3063844E-04  2.7332560E-05  2.7332560E-05  2.7332560E-05  2.7332560E-05  2.7332560E-05  0.0000000E+00  0.2392403    
           7           1           7        1997 outlet  out_020802060101   331729.8       3.351174       331.3865       37.33817       1003.493       53.76694      0.0000000E+00  5.4948443E-05  2.4854618E-05  0.0000000E+00  0.0000000E+00  2.6024918E-05  2.6024918E-05  2.6024918E-05  2.6024918E-05  2.6024918E-05  0.0000000E+00  0.1280075    
           8           1           8        1997 outlet  out_020802060101   331130.6       2.986517       331.3865       37.33817       1003.387       53.76694      0.0000000E+00  3.8936840E-05  1.0628261E-05  0.0000000E+00  3.2642860E-09  2.4933233E-05  2.4933233E-05  2.4933233E-05  2.4933233E-05  2.4933233E-05  0.0000000E+00  5.5270012E-02
           9           1           9        1997 outlet  out_020802060101   351311.7       14.94586       407.8543       55.78577       1171.356       55.19962       22.54448       12.32626       3.643923      2.4948293E-10   118.9158      0.5965956       10.91296      3.3568598E-03  3.3380896E-02  4.0994048E-02  0.0000000E+00  0.3684265    
          10           1          10        1997 outlet  out_020802060101   367016.9       9.834078       388.2848       51.09906       1080.058       54.98169       24.01517       9.099381       2.683629      1.4409269E-11   193.0484       2.533151       14.35236      1.6829060E-02  0.1681175      0.1905450      0.0000000E+00  0.5674768    
          11           1          11        1997 outlet  out_020802060101   383821.7       37.45757       516.0995       80.85341       1086.311       55.68021       29.93827       30.09403       8.938133      2.5036073E-10   319.4656       6.880996       18.92182      0.2529747       2.529633       2.561053      0.0000000E+00  0.8482885    
          12           1          12        1997 outlet  out_020802060101   366073.2       21.23127       376.2200       47.82881       1026.100       54.23269       16.16185       6.367244       1.797236      0.0000000E+00   142.6068       5.063413       12.02308      0.2224920       2.224847       2.245168      0.0000000E+00  0.2264902    
          13           1          13        1997 outlet  out_020802060101   349180.0       11.06794       342.9087       40.03163       1009.322       53.88753       7.117671       1.688064      0.4859467      0.0000000E+00   35.60373       2.874487       5.879374      0.1375336       1.375278       1.386734      0.0000000E+00  0.1698217    
          14           1          14        1997 outlet  out_020802060101   338910.1       6.214667       334.6185       38.10446       1004.557       53.80202       3.313324      0.4774346      0.1409357      0.0000000E+00   1.822784       1.440889       2.396189      6.9884151E-02  0.6987745      0.7050003      0.0000000E+00  7.8824304E-02
          15           1          15        1997 outlet  out_020802060101   333882.2       4.209746       332.4693       37.60839       1003.131       53.78009       1.591242      0.1748573      5.6009356E-02  0.0000000E+00  1.0689576E-04  0.6751372      0.8298455      3.0530404E-02  0.3052086      0.3085250      0.0000000E+00  5.9842497E-02
          16           1          16        1997 outlet  out_020802060101   460124.0       68.54147       676.0797       119.8854       1730.323       59.77360       199.3555       54.93148       16.19568      4.4323700E-10   1052.248       3.959422       31.71283      0.4589895       4.589825       4.581088      0.0000000E+00   1.502381    
          17           1          17        1997 outlet  out_020802060101   429844.4       39.60999       415.2841       57.36913       1190.611       55.26357       89.07056       13.89853       4.171444      6.1429822E-13   484.4601       7.306388       24.52442      0.4664137       4.664078       4.684612      0.0000000E+00   1.463913    
          18           1          18        1997 outlet  out_020802060101   386911.4       19.77269       352.9352       42.50680       1051.814       54.16273       45.67661       2.848976      0.7891995      9.3717589E-15   200.9777       5.239149       13.28567      0.3061790       3.061731       3.082807      0.0000000E+00 -0.1269099    
          19           1          19        1997 outlet  out_020802060101   358072.3       9.819997       337.3730       38.81282       1015.781       53.88184       19.29312      0.8077027      0.2305830      6.7852489E-14   59.21274       2.983162       5.930353      0.1648938       1.648863       1.663503      0.0000000E+00 -0.2076542    
          20           1          20        1997 outlet  out_020802060101   343008.1       5.707558       333.3335       37.85756       1006.078       53.80758       8.738925      0.2764235      8.4633447E-02  1.1707799E-11   7.962651       1.522946       2.297579      7.7770174E-02  0.7776024      0.7862980      0.0000000E+00 -5.7784110E-02
          21           1          21        1997 outlet  out_020802060101   335987.2       4.079597       332.2134       37.59677       1003.312       53.78734       3.657341      0.1546585      5.5493552E-02  1.0166071E-10  7.3546071E-05  0.7342595      0.7809033      3.2747857E-02  0.3273582      0.3320062      0.0000000E+00  0.1300475    
          22           1          22        1997 outlet  out_020802060101   332787.5       3.377608       331.8717       37.51909       1002.432       53.78164       1.773287      0.1027638      4.0288355E-02  3.0432812E-10  6.3805906E-05  0.3503943      0.2358537      1.2708791E-02  0.1269510      0.1291941      0.0000000E+00  0.1006281    
          23           1          23        1997 outlet  out_020802060101   347796.8       7.501213       364.6535       45.77945       1342.662       55.02189       27.36814       6.559402       2.095571      2.2821443E-09   78.50046      0.1777175       9.049398      5.1087164E-03  5.0940633E-02  5.0766602E-02  0.0000000E+00  0.6149325    
          24           1          24        1997 outlet  out_020802060101   342152.0       5.608157       339.6229       39.47238       1085.372       54.08080       16.10458       1.623414      0.5240197      1.5311782E-14   8.799315      0.1222748       6.582529      2.8807314E-03  2.8626166E-02  2.7779322E-02  0.0000000E+00  0.4357302    
          25           1          25        1997 outlet  out_020802060101   372949.4       22.19706       440.7232       64.20998       1461.687       55.73987       71.40537       19.99398       6.204286      1.2473414E-08   247.6308       1.481709       16.78339      8.9525416E-02  0.8951169      0.8745528      0.0000000E+00   1.069246    
          26           1          26        1997 outlet  out_020802060101   363932.6       13.34682       357.9205       43.87934       1118.110       54.24624       44.40617       4.906703       1.535487      2.3873103E-11   107.6226       4.325337       11.62961      0.1014056       1.013969       1.037961      0.0000000E+00  0.8953506    
          27           1          27        1997 outlet  out_020802060101   350510.0       7.736684       338.2514       39.07827       1031.858       53.89541       25.03404       1.148665      0.3517118      3.6166426E-12   33.85965       2.971576       5.853125      6.7207985E-02  0.6720155      0.6838940      0.0000000E+00  0.3907886    
          28           1          28        1997 outlet  out_020802060101   368079.6       15.59140       400.1906       54.38070       1353.288       55.05321       62.12846       12.64617       3.933266      5.2226077E-09   179.8982       5.502521       12.28303      0.1518950       1.518907       1.554012      0.0000000E+00  0.9795873    
          29           1          29        1997 outlet  out_020802060101   412973.2       36.36485       519.0865       82.83168       1625.353       55.74728       149.4146       33.02245       10.10983      3.7076797E-10   501.0016       12.29778       19.98509      0.4595680       4.595646       4.662869      0.0000000E+00   1.613207    
          30           1          30        1997 outlet  out_020802060101   395778.6       21.42924       377.4229       48.55132       1166.751       54.27388       99.43095       7.471059       2.235481      8.6153217E-17   294.6504       8.949440       13.33711      0.3844723       3.844692       3.870726      0.0000000E+00  0.9511172    
          31           1          31        1997 outlet  out_020802060101   377943.6       11.57486       343.2676       40.28329       1045.970       53.90754       65.47985       1.902159      0.5721540      2.1518133E-11   162.0818       5.204003       6.773717      0.2409347       2.409310       2.404755      0.0000000E+00  0.6573541    
          32           2           1        1997 outlet  out_020802060101   360226.3       6.762078       334.7227       38.22532       1014.647       53.81657       34.57132      0.6098358      0.1976856      5.3833371E-10   67.45383       2.731968       2.926302      0.1316843       1.316789       1.295514      0.0000000E+00  0.7059916    
          33           2           2        1997 outlet  out_020802060101   349258.9       4.685709       332.4758       37.68478       1006.203       53.79320       17.30799      0.2392519      8.6817391E-02  9.2716590E-09   24.02110       1.390646       1.123706      6.7777850E-02  0.6776900      0.6491334      0.0000000E+00  0.7030270    
