        jday         mon         day          yr   name        type              flo            sed           orgn           sedp            no3           solp           chla            nh3            no2           cbod            dox            san            sil            cla            sag            lag            grv           null
           1           1           1        1997 outlet  out_020802060202   8229.726       6.085418       6.160490      3.1299554E-03   23.48306      7.0054091E-05   5.088017       1.769929      0.8262902      2.5473670E-07   149.0226      6.8703644E-06  6.8703644E-06  6.8703644E-06  6.8703644E-06  6.8703644E-06  0.0000000E+00   11.85125    
           2           1           2        1997 outlet  out_020802060202   12397.42       7.608417      2.3448740E-03  4.5306809E-04   19.71491      1.3220664E-05   5.604945      6.1062124E-04  2.8802006E-04  1.6805962E-14   115.0066      1.7288585E-05  1.7288585E-05  1.7288585E-05  1.7288585E-05  1.7288585E-05  0.0000000E+00   7.505000    
           3           1           3        1997 outlet  out_020802060202   13331.48       6.488698      5.0172722E-04  8.4594481E-05   19.77089      4.4774097E-06  1.9790007E-04  1.5882474E-04  8.3737985E-05  0.0000000E+00   84.45831      2.6168465E-05  2.6168465E-05  2.6168465E-05  2.6168465E-05  2.6168465E-05  0.0000000E+00   11.99375    
           4           1           4        1997 outlet  out_020802060202   12523.60       4.499672      2.5204095E-04  2.7837539E-05   19.64013      3.1396839E-06  1.2907427E-04  9.6689924E-05  5.7191151E-05  0.0000000E+00   69.63989      3.1797095E-05  3.1797095E-05  3.1797095E-05  3.1797095E-05  3.1797095E-05  0.0000000E+00   15.99125    
           5           1           5        1997 outlet  out_020802060202   11480.57       2.816993      2.4476345E-04  1.9124609E-05   19.46241      3.1287937E-06  1.1569953E-04  9.6269468E-05  5.8436799E-05  0.0000000E+00   64.77306      3.5101304E-05  3.5101304E-05  3.5101304E-05  3.5101304E-05  3.5101304E-05  0.0000000E+00   16.28750    
           6           1           6        1997 outlet  out_020802060202   10676.35       1.681690      2.7301570E-04  1.8065541E-05   19.24187      3.1485524E-06  1.1580591E-04  1.0439959E-04  6.3546831E-05  0.0000000E+00   62.54539      3.7197002E-05  3.7197002E-05  3.7197002E-05  3.7197002E-05  3.7197002E-05  0.0000000E+00   15.36875    
           7           1           7        1997 outlet  out_020802060202   10138.81      0.9820511      3.0579107E-04  1.7974180E-05   19.02709      3.1526774E-06  1.3797363E-04  1.0609032E-04  6.4778178E-05  0.0000000E+00   63.45355      3.8472201E-05  3.8472201E-05  3.8472201E-05  3.8472201E-05  3.8472201E-05  0.0000000E+00   12.13250    
           8           1           8        1997 outlet  out_020802060202   9790.247      0.5693566      3.3841151E-04  1.7885633E-05   18.81613      3.1568698E-06  1.9279576E-04  9.9547418E-05  6.1635379E-05  0.0000000E+00   67.45159      3.9224124E-05  3.9224124E-05  3.9224124E-05  3.9224124E-05  3.9224124E-05  0.0000000E+00   6.518750    
           9           1           9        1997 outlet  out_020802060202   9878.951      0.4677844       2.496878      0.4911108       21.79137      0.0000000E+00   8.411247      0.6040931      0.2747194      1.4263395E-08   73.89454      3.9663504E-05  1.3504029E-03  3.9663504E-05  3.9663504E-05  3.9663504E-05  0.0000000E+00   5.671250    
          10           1          10        1997 outlet  out_020802060202   11052.93       1.107484       15.81921       3.308495       32.01129      1.3904549E-02   4.019538       3.873664       1.767750      1.0851534E-09   93.33100      0.6865664      0.1168981      2.9211236E-02  0.2916739      0.1728798      0.0000000E+00   6.020000    
          11           1          11        1997 outlet  out_020802060202   11393.66       1.268540       2.319934      0.4873270       22.70630      2.2034519E-03   3.672010      0.5745649      0.2629125      1.3033705E-13   82.21014       1.284431      0.1811570      5.5141896E-02  0.5509882      0.3355761      0.0000000E+00   6.361250    
          12           1          12        1997 outlet  out_020802060202   10981.55       1.062884      0.4004858      8.4158108E-02   19.22890      3.7080233E-04   3.874425      8.7160699E-02  3.8251866E-02  0.0000000E+00   77.14684       1.481554      0.1772415      6.4018488E-02  0.6398249      0.3968567      0.0000000E+00   2.656250    
          13           1          13        1997 outlet  out_020802060202   10328.82      0.7533439      0.1036502      2.1831049E-02   18.14298      9.1142967E-05   3.461149      2.2844538E-02  9.9746343E-03  0.0000000E+00   71.15913       1.362641      0.1398248      5.9170693E-02  0.5914086      0.3717459      0.0000000E+00   3.143750    
          14           1          14        1997 outlet  out_020802060202   9744.393      0.4894804      5.6882843E-02  1.2046454E-02   17.70012      4.7843401E-05   3.311021      1.2259555E-02  5.2672536E-03  0.0000000E+00   68.73269       1.104682      9.8312289E-02  4.8147570E-02  0.4812047      0.3054232      0.0000000E+00   2.626250    
          15           1          15        1997 outlet  out_020802060202   9311.454      0.3055399      4.8843734E-02  1.0404484E-02   17.43475      4.0883133E-05  1.9573458E-04  1.0938766E-02  4.7328263E-03  0.0000000E+00   65.61943      0.8290843      6.4759426E-02  3.6235929E-02  0.3620894      0.2314116      0.0000000E+00   3.803750    
          16           1          16        1997 outlet  out_020802060202   11237.74       1.906778       32.20133       6.766519       103.5793      6.8862643E-03   8.927647       7.917043       3.617117      1.5949237E-08   104.2662       3.930709      0.3213473      0.1882674       1.881964       1.427241      0.0000000E+00   6.136250    
          17           1          17        1997 outlet  out_020802060202   11919.43       2.464210       4.749525       1.003464       37.87549      1.0198010E-03   7.606127       1.182825      0.5419735      4.6480137E-12   87.17182       6.943794      0.5085649      0.3344796       3.343920       2.566780      0.0000000E+00   6.526250    
