huc8,metric,Q0d1,Q0d5,Q1,Q2,Q3,Q5,Q10,Q15,Q20,Q25,Q30,Q35,Q40,Q45,Q50,Q55,Q60,Q65,Q70,Q75,Q80,Q85,Q90,Q95,Q97,Q98,Q99
02080206,80CI,20.2511931461087,14.3312776877518,7.89946415496695,5.80965508911545,4.10538111914365,3.43720756897789,2.04673601353167,1.58070578182297,1.33375015357433,1.15202954162859,1.04061995287752,0.947691289635678,0.840190230057186,0.732812087829411,0.703228747364028,0.662973666636719,0.621747155950857,0.586778412707633,0.510726625850113,0.414475711624449,0.391883420974792,0.26452896705389,0.204870676654533,0.156602862704407,0.140025460027738,0.115905100124275,0.103682719482543
02080206,90CI,20.7419798168639,15.2835995080826,9.29730217812464,6.16583581875991,4.56261656758052,3.49805314042683,2.1963426858583,1.61007055424193,1.35486922543156,1.16285819726909,1.06739010728704,0.973219756552047,0.932566660118385,0.861111543503374,0.821947128049094,0.767085232292137,0.694150660964275,0.627034016885129,0.560577751912129,0.500950695985515,0.45623839232694,0.378955547717311,0.321381545672654,0.249411197608612,0.212524209192259,0.16864132978413,0.132486012140119
02080206,Median,14.3531074411076,9.73820180705729,6.48128415704158,4.70045111477731,3.86544657151053,2.67229706121136,1.84942539720421,1.43298818949682,1.26674705671221,1.08847927623763,0.960938516656008,0.818017646361026,0.729719308771613,0.664447164454807,0.539730828108314,0.456538756244501,0.402159668870576,0.349217348521795,0.290782286739293,0.225798051599312,0.171941347540343,0.130672272175224,0.0876021344626173,0.0588609219240424,0.0475080018435521,0.0430378538495465,0.0397508950488172
02080206,10CI,5.45557675813971,5.45557675813971,4.30139238630276,2.44574757975652,2.08293456988802,1.58513487149091,1.3855698147787,1.22275491238874,1.03267150109444,0.836829762106794,0.742751273939062,0.668426386521686,0.600737092089141,0.460875921405279,0.336570731245502,0.270274629826954,0.217752930479024,0.161794196802189,0.130187478742033,0.0938265541158679,0.0762803758864124,0.0582584611826906,0.0460276578127721,0.0283773581993479,0.0219637587362962,0.0161508344504164,0.0113060037804473
02080206,20CI,7.54983051545104,6.95496235586869,5.14070773502078,3.45197348320204,3.00335776689475,2.20879210561465,1.51718335863323,1.29997782037961,1.09630145695243,0.903326072321787,0.79591723355056,0.735155921825314,0.623127881624995,0.515005409578492,0.436586139852493,0.372203808841029,0.283780990904121,0.200989681218081,0.173251702116634,0.147440786387238,0.123389597687904,0.0911364139487086,0.0667365669849824,0.0339730559646794,0.0270644987693065,0.0231815160640164,0.020777001859932
