        jday         mon         day          yr   name        type              flo            sed           orgn           sedp            no3           solp           chla            nh3            no2           cbod            dox            san            sil            cla            sag            lag            grv           null
           1           1           1        1997 outlet  out_020802060205   1272841.       1032.216       864.2697       124.6360       2620.863       172.8161       162.4238       264.4960       164.5539      5.7927512E-08   10892.04      5.6390221E-05  5.6390221E-05  5.6390221E-05  5.6390221E-05  5.6390221E-05  0.0000000E+00   11.85500    
           2           1           2        1997 outlet  out_020802060205   1305373.       789.4712       835.7183       124.6260       2611.829       172.8204       52.58153       224.1043       141.8389      9.5665021E-12   12657.56      1.3155903E-04  1.3155903E-04  1.3155903E-04  1.3155903E-04  1.3155903E-04  0.0000000E+00   7.553751    
           3           1           3        1997 outlet  out_020802060205   1399439.       678.4155       835.7056       124.6236       2610.844       172.8221      1.4989126E-02   255.7747       158.3171      5.3559336E-17   11845.05      2.0224339E-04  2.0224339E-04  2.0224339E-04  2.0224339E-04  2.0224339E-04  0.0000000E+00   11.99000    
           4           1           4        1997 outlet  out_020802060205   1426029.       569.1345       835.7328       124.6271       2608.215       172.8183      6.4464333E-04   287.2459       173.1128      0.0000000E+00   10660.68      2.5845942E-04  2.5845942E-04  2.5845942E-04  2.5845942E-04  2.5845942E-04  0.0000000E+00   16.02125    
           5           1           5        1997 outlet  out_020802060205   1397472.       449.0562       835.7708       124.6325       2606.469       172.8129      5.8661541E-04   289.6063       174.1851      0.0000000E+00   10030.28      2.9589911E-04  2.9589911E-04  2.9589911E-04  2.9589911E-04  2.9589911E-04  0.0000000E+00   16.31000    
           6           1           6        1997 outlet  out_020802060205   1343080.       332.6211       835.8036       124.6371       2604.057       172.8082      5.9321575E-04   282.7505       170.7128      0.0000000E+00   9616.176      3.1950913E-04  3.1950913E-04  3.1950913E-04  3.1950913E-04  3.1950913E-04  0.0000000E+00   15.50000    
           7           1           7        1997 outlet  out_020802060205   1287457.       234.5019       835.8275       124.6405       2601.454       172.8048      7.6489081E-04   256.9697       158.5164      0.0000000E+00   9774.941      3.2544925E-04  3.2544925E-04  3.2544925E-04  3.2544925E-04  3.2544925E-04  0.0000000E+00   12.18500    
           8           1           8        1997 outlet  out_020802060205   1242655.       160.9296       835.8433       124.6428       2599.057       172.8026      1.1921201E-03   218.2132       138.6549      0.0000000E+00   10552.72      3.2377135E-04  3.2377135E-04  3.2377135E-04  3.2377135E-04  3.2377135E-04  0.0000000E+00   6.661250    
           9           1           9        1997 outlet  out_020802060205   1223140.       114.2909       1297.786       229.1592       3073.604       172.3913       303.0604       355.3481       253.6549      2.5786924E-09   10223.71      1.7336039E-02  0.9025139      4.9943483E-04  2.1691017E-03  2.3131312E-03  0.0000000E+00   5.851250    
          10           1          10        1997 outlet  out_020802060205   1241826.       93.27090       1082.031       180.6793       2806.370       173.6712       141.0941       289.1014       194.3350      1.2692461E-08   10741.12       1.221165       4.455665      5.4584343E-02  0.5431846      0.4347198      0.0000000E+00   6.207500    
          11           1          11        1997 outlet  out_020802060205   1235846.       94.75045       2139.652       419.5129       2803.852       167.7119       137.5759       625.1097       472.5608      4.5695110E-13   9629.597       3.109712       9.633157      0.1430906       1.428432       1.172745      0.0000000E+00   6.511250    
          12           1          12        1997 outlet  out_020802060205   1238534.       112.4322       1106.496       186.4739       2653.719       171.9660       171.8989       270.6974       190.0781      0.0000000E+00   11722.13       5.844733       15.39651      0.2693367       2.691074       2.291050      0.0000000E+00   2.765000    
          13           1          13        1997 outlet  out_020802060205   1243070.       130.8475       901.3859       139.9592       2607.794       172.6510       148.1497       215.6606       142.7775      0.0000000E+00   11750.02       8.525131       20.06187      0.3898227       3.896072       3.408479      0.0000000E+00   3.241250    
          14           1          14        1997 outlet  out_020802060205   1241765.       136.9266       854.3917       129.1811       2592.522       172.7724       109.4416       199.0158       129.7297      0.0000000E+00   11784.04       10.07458       22.14784      0.4573023       4.570927       4.073489      0.0000000E+00   2.708750    
          15           1          15        1997 outlet  out_020802060205   1232492.       127.9027       842.3632       126.3750       2586.434       172.7937       84.11728       202.4759       130.8809      0.0000000E+00   11307.03       10.08473       21.28984      0.4556096       4.553983       4.110745      0.0000000E+00   3.822500    
          16           1          16        1997 outlet  out_020802060205   1286712.       142.3160       3108.420       639.4036       4716.516       168.6649       232.4105       912.8805       697.4033      4.7538282E-07   9523.234       19.69149       23.37367      0.9886407       9.883128       8.824302      0.0000000E+00   6.252500    
          17           1          17        1997 outlet  out_020802060205   1290418.       167.1617       1309.720       233.4728       3138.598       172.3768       198.9723       365.5864       257.3522      5.6922866E-10   11184.44       29.83152       27.42366       1.579378       15.78897       14.05626      0.0000000E+00   6.653750    
          18           1          18        1997 outlet  out_020802060205   1297214.       187.3915       951.0117       151.7823       2728.588       172.7862       282.0650       209.1456       142.2173      1.5810388E-10   13324.66       36.19074       31.45625       1.964753       19.64182       17.51481      0.0000000E+00 -0.1862497    
          19           1          19        1997 outlet  out_020802060205   1297504.       190.6039       868.2657       132.7138       2620.524       172.8172       244.2677       187.4394       123.8135      6.5519274E-12   13202.37       37.56595       33.45414       2.062712       20.62135       18.45561      0.0000000E+00  -1.776250    
          20           1          20        1997 outlet  out_020802060205   1286624.       174.6673       847.0584       127.7482       2589.225       172.8109       207.0469       181.8806       119.1085      1.0898299E-09   12902.26       34.69766       32.30590       1.914546       19.14018       17.19856      0.0000000E+00 -0.7037497    
          21           1          21        1997 outlet  out_020802060205   1265847.       146.4896       840.9463       126.2983       2578.642       172.8060       99.37344       213.5684       137.0860      5.0924143E-10   11136.08       29.20369       28.30964       1.614922       16.14461       14.55686      0.0000000E+00   5.641250    
          22           1          22        1997 outlet  out_020802060205   1239694.       115.3840       838.9536       125.8165       2574.014       172.8038       69.32008       222.0185       141.7326      9.1497879E-11   10517.36       22.75624       22.69669       1.259421       12.59023       11.37971      0.0000000E+00   6.998750    
          23           1          23        1997 outlet  out_020802060205   1230840.       91.23928       979.5659       160.2345       3261.199       174.6103       180.2755       298.8244       191.9334      3.2677980E-09   9502.444       16.77874       18.14458      0.9283332       9.279917       8.390148      0.0000000E+00   11.16500    
          24           1          24        1997 outlet  out_020802060205   1208875.       72.86588       867.3971       132.8883       2731.299       173.2638       178.1683       260.7528       163.1390      4.6697848E-14   9427.728       11.92256       14.63360      0.6573815       6.570827       5.930393      0.0000000E+00   11.23625    
          25           1          25        1997 outlet  out_020802060205   1212858.       65.72673       1299.838       231.2135       3635.469       173.2912       210.9839       401.5288       273.4906      3.4706091E-09   9269.275       10.26672       13.41201      0.5570450       5.567642       4.991214      0.0000000E+00   10.38125    
          26           1          26        1997 outlet  out_020802060205   1203986.       64.67361       936.4282       148.3360       2836.386       173.0252       203.8865       275.7015       177.3137      2.9818929E-11   9674.438       9.953509       13.99828      0.5316979       5.314250       4.741221      0.0000000E+00   10.08875    
